,tci
1666,1.0
1667,0.0
1668,1.0
1669,1.0
1670,0.865398047
1671,0.6616754135219846
1672,0.9336122618585859
1673,0.0
1674,1.0
1675,0.0
1676,0.0
1677,0.0
1678,0.0
1679,0.0
1680,0.0
1681,0.0
1682,0.0
1683,1.0
1684,0.5911118923333334
1685,1.0
1686,0.7096826833954837
1687,0.0
1688,1.0
1689,0.842073863409586
1690,0.8535777025514916
1691,1.0
1692,0.9533389799405095
1693,0.7888969703103249
1694,0.8600658552619143
1695,0.8754749628888888
1696,1.0
1697,0.9340252491388888
1698,0.9473747497595552
1699,0.8862051525995246
1700,0.9945185834211546
1701,1.0
1702,0.7997950245753968
1703,1.0
1704,0.6440512316666666
1705,1.0
1706,0.7722169161295822
1707,1.0
1708,0.7622700100871459
1709,0.7030383403804713
1710,1.0
1711,1.0
1712,0.8300538321939093
1713,0.7659818348157356
1714,0.8981062659432402
1715,1.0
1716,0.8929093232625397
1717,0.9784374046572824
1718,0.9259597213014756
1719,1.0
1720,0.0
1721,0.9833703195723551
1722,0.0
1723,1.0
1724,0.7490676333333333
1725,1.0
1726,1.0
1727,0.8621087598888889
1728,1.0
1729,1.0
1730,0.7003159255
1731,1.0
1732,1.0
1733,0.0
1734,1.0
1735,0.0
1736,1.0
1737,0.0
1738,0.0
1739,0.0
1740,0.0
1741,0.0
1742,1.0
1743,0.0
1744,0.0
1745,0.0
1746,0.0
1747,0.7871734127222222
1748,0.5434427077777778
1749,1.0
1750,1.0
1751,0.9729082565185186
1752,0.0
1753,0.8911292972962963
1754,1.0
1755,0.0
1756,0.0
1757,1.0
1758,0.0
1759,0.8432696416666666
1760,0.79943535375
1761,0.0
1762,0.0
1763,1.0
1764,0.7100724666666667
1765,0.0
1766,0.8624108692407407
1767,0.927340866
1768,0.0
1769,0.9683364356743318
1770,0.8523232903459705
1771,0.0
1772,1.0
1773,1.0
1774,0.8561574353333333
1775,1.0
1776,1.0
1777,1.0
1778,0.8173581948069885
1779,0.696320922537037
1780,0.9392928637222222
1781,1.0
1782,0.6556912745555556
1783,0.0
1784,0.802533829500725
1785,0.9599070409502106
1786,0.9310902420511606
1787,0.8842876479179614
1788,0.9180459206776694
1789,1.0
1790,1.0
1791,0.9639616363510807
1792,1.0
1793,0.885652811995028
1794,1.0
1795,1.0
1796,0.0
1797,0.9007378774255921
1798,1.0
1799,1.0
1800,1.0
1801,0.0
1802,0.9877036695670188
1803,0.0
1804,0.0
1805,0.0
1806,0.0
1807,0.7872026648888889
1808,0.7404059972222222
1809,0.0
1810,0.0
1811,0.7785605545185185
1812,1.0
1813,1.0
1814,1.0
1815,0.0
1816,0.0
1817,0.0
1818,0.8737614834444445
1819,0.0
1820,0.0
1821,0.9630155903333333
1822,1.0
1823,1.0
1824,0.0
1825,1.0
1826,1.0
1827,0.0
1828,1.0
1829,0.0
1830,0.0
1831,0.0
1832,0.8582771910833333
1833,0.8902127314999999
1834,0.603568279
1835,0.7499052834325397
1836,1.0
1837,0.8540064834444445
1838,0.9267668048333334
1839,0.5716488496666667
1840,0.7048855333888888
1841,1.0
1842,1.0
1843,0.9524832604444443
1844,0.0
1845,0.0
1846,0.0
1847,0.0
1848,0.0
1849,0.901606010597643
1850,0.9237192051358024
1851,1.0
1852,0.8269923004653371
1853,0.0
1854,0.8490947693820559
1855,0.8287654003148148
1856,1.0
1857,0.9008422540032678
1858,0.8300764573888889
1859,1.0
1860,1.0
1861,1.0
1862,1.0
1863,1.0
1864,1.0
1865,1.0
1866,0.0
1867,0.0
1868,0.0
1869,0.0
1870,0.7820039853333333
1871,0.8559410764285715
1872,0.9668801779084967
1873,1.0
1874,0.7610599699591503
1875,0.8034504747255024
1876,0.9826093988181558
1877,0.0
1878,0.8754906077976191
1879,0.8425752710000001
1880,1.0
1881,0.50486488675
1882,0.0
1883,0.0
1884,0.0
1885,1.0
1886,0.7532631578333333
1887,0.8047465387749465
1888,1.0
1889,0.914681985625
1890,0.3641466798333333
1891,0.0
1892,0.0
1893,1.0
1894,1.0
1895,0.340992333
1896,0.961817725
1897,0.0
1898,0.5889797563194444
1899,0.7530643579417989
1900,0.9833453061111112
1901,0.7602335232328042
1902,0.9309357218055556
1903,0.0
1904,0.7987411728611111
1905,0.8743745866388889
1906,1.0
1907,1.0
1908,0.8446346530833333
1909,1.0
1910,0.0
1911,0.0
1912,0.8780621712407407
1913,0.84677888475
1914,0.0
1915,0.0
1916,0.5555322251666667
1917,0.73660040325
1918,0.7352829026666667
1919,0.6123272226666666
1920,0.6227654046666667
1921,0.8248816018333334
1922,0.8369555025416666
1923,0.637972285079365
1924,0.7756990031481482
1925,1.0
1926,1.0
1927,1.0
1928,1.0
1929,0.9656565965748222
1930,0.8642993864519141
1931,1.0
1932,1.0
1933,0.0
1934,1.0
1935,0.0
1936,0.564347827325461
1937,1.0
1938,1.0
1939,1.0
1940,1.0
1941,0.9722528009805953
1942,0.9132394583419654
1943,1.0
1944,1.0
1945,0.8917091736585872
1946,0.7651506020820386
1947,1.0
1948,0.0
1949,0.7242983809819764
1950,1.0
1951,1.0
1952,0.9616493634762793
1953,1.0
1954,0.7623837839237622
1955,0.9808131671221076
1956,0.802960501096675
1957,0.9075202837434492
1958,0.915552755388889
1959,1.0
1960,1.0
1961,0.9024985251363855
1962,0.7308503980555556
1963,0.9490502971710058
1964,0.7133259131666666
1965,1.0
1966,1.0
1967,0.8564745485217081
1968,0.9065359314074074
1969,0.7350007062777777
1970,1.0
1971,0.8786059602777777
1972,1.0
1973,1.0
1974,0.8832092158000138
1975,0.5605636404444444
1976,0.8786560877222223
1977,0.9271890743535863
1978,1.0
1979,0.9390867834058421
1980,0.0
1981,0.8418904653333333
1982,0.8660543270492369
1983,0.9187076797700435
1984,0.0
1985,0.0
1986,0.7645920828672054
1987,0.0
1988,0.6079823839761904
1989,0.9951394016666666
1990,1.0
1991,0.7973597493333333
1992,0.7272336522222222
1993,1.0
1994,1.0
1995,1.0
1996,0.985164075
1997,0.9908953541666666
1998,0.9302516449999999
1999,0.0
2000,0.0
2001,0.0
2002,0.0
2003,1.0
2004,1.0
2005,0.9347730586772487
2006,1.0
2007,0.0
2008,0.5122899445833333
2009,0.9242296546666666
2010,1.0
2011,0.9064652183333333
2012,0.9575677690000001
2013,0.0
2014,0.9598171966666666
2015,0.0
2016,0.9194747556666667
2017,0.0
2018,0.7988196134722223
2019,0.0
2020,0.0
2021,0.0
2022,0.0
2023,0.0
2024,0.8908294545833333
2025,0.0
2026,0.0
2027,0.0
2028,0.0
2029,0.0
2030,0.0
2031,0.0
2032,0.0
2033,0.0
2034,0.0
2035,0.0
2036,0.0
2037,1.0
2038,1.0
2039,0.0
2040,0.0
2041,0.0
2042,0.0
2043,1.0
2044,0.0
2045,0.0
2046,0.0
2047,1.0
2048,0.8520064733333333
2049,0.9116899488333334
2050,1.0
2051,0.9116899488333334
2052,0.0
2053,0.775537174
2054,0.5136630716666667
2055,1.0
2056,1.0
2057,0.780339635
2058,1.0
2059,0.0
2060,0.8582771910833333
2061,0.0
2062,0.0
2063,0.0
2064,0.78464793825
2065,1.0
2066,0.935132155962963
2067,0.0
2068,0.0
2069,0.9198593305555556
2070,0.0
2071,0.0
2072,0.8660947308518518
2073,0.9325877933333333
2074,1.0
2075,0.956478289425224
2076,0.5199429171527777
2077,1.0
2078,0.0
2079,0.9050349381666667
2080,0.0
2081,1.0
2082,0.5762599598611111
2083,0.0
2084,0.0
2085,1.0
2086,0.683962054375
2087,0.7041352131666667
2088,0.0
2089,0.0
2090,0.7364937886666667
2091,0.9998564705
2092,0.0
2093,0.7105249756666667
2094,0.0
2095,0.0
2096,0.0
2097,1.0
2098,0.0
2099,0.0
2100,0.0
2101,0.0
2102,0.0
2103,1.0
2104,0.0
2105,1.0
2106,0.0
2107,0.0
2108,1.0
2109,0.9484857167973857
2110,1.0
2111,0.9970258957139241
2112,0.0
2113,0.9628296514444443
2114,0.6873324553611111
2115,1.0
2116,1.0
2117,0.5778565248333333
2118,0.0
2119,0.0
2120,0.9263881120833334
2121,0.8549821712962963
2122,0.7762663595555556
2123,0.0
2124,1.0
2125,0.0
2126,0.0
2127,0.0
2128,0.0
2129,0.0
2130,0.0
2131,0.0
2132,0.7034769985555556
2133,1.0
2134,0.88674113325
2135,0.0
2136,0.9621928804166666
2137,1.0
2138,0.94033318125
2139,0.0
2140,0.0
2141,0.0
2142,0.0
2143,0.9892238280702793
2144,0.9579858756794617
2145,0.8363133741666666
2146,0.7255943193333334
2147,0.8024216339166667
2148,0.7238968913672323
2149,0.9881644033561218
2150,0.0
2151,0.9889916976843219
2152,1.0
2153,0.0
2154,0.8013652330000001
2155,0.0
2156,1.0
2157,1.0
2158,1.0
2159,0.9649616160660841
2160,0.9906674702483715
2161,0.9680238515833334
2162,0.9449424297124969
2163,0.0
2164,0.9996655761666666
2165,0.8098077906666665
2166,0.0
2167,0.8587056770062338
2168,0.0
2169,0.8951736645
2170,0.7890628771723867
2171,0.0
2172,0.8812315041666667
2173,1.0
2174,0.8690344147158345
2175,1.0
2176,0.8401148840779872
2177,0.9558212268489745
2178,1.0
2179,0.852064265873016
2180,0.8822255693589744
2181,0.9166232047222223
2182,0.9841903771428572
2183,0.7837442407675069
2184,1.0
2185,0.0
2186,0.0
2187,0.8180724605
2188,0.0
2189,0.0
2190,0.0
2191,0.8275628025833334
2192,0.0
2193,0.0
2194,0.0
2195,0.0
2196,0.0
2197,0.0
2198,0.0
2199,1.0
2200,0.0
2201,0.0
2202,1.0
2203,0.0
2204,0.0
2205,1.0
2206,0.9600642843589743
2207,0.918501792063492
2208,0.0
2209,0.5442742184325396
2210,0.6583907765577884
2211,0.0
2212,0.5759096592868816
2213,0.0
2214,0.0
2215,0.0
2216,0.5695921327256405
2217,0.0
2218,0.5492645184206891
2219,0.45655710565568675
2220,0.6765342789172019
2221,0.8724091471019731
2222,0.49974944197569227
2223,0.9090022354917874
2224,0.5757204702713901
2225,0.684108971721566
2226,0.0
2227,0.0
2228,1.0
2229,0.8214609274221394
2230,0.0
2231,0.0
2232,1.0
2233,1.0
2234,0.9893714865555555
2235,0.0
2236,1.0
2237,0.7666734595661375
2238,1.0
2239,0.9695367037777777
2240,1.0
2241,0.9325916772839506
2242,0.0
2243,0.0
2244,0.9601341866666666
2245,0.9364102430740742
2246,0.5005829655
2247,0.0
2248,0.7483358521666666
2249,0.846960726275641
2250,1.0
2251,0.8335331341587303
2252,0.8886043942962963
2253,0.5140806708981481
2254,1.0
2255,0.9265376975555556
2256,0.0
2257,0.7902666991468253
2258,0.7612754392652441
2259,0.8960888039259259
2260,0.0
2261,0.0
2262,0.9066171394166667
2263,1.0
2264,0.0
2265,0.0
2266,0.9639027856666667
2267,0.9904266519999999
2268,0.0
2269,1.0
2270,0.0
2271,0.0
2272,0.0
2273,0.0
2274,0.7934006064444444
2275,0.5934692994444445
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,1.0
2281,1.0
2282,1.0
2283,1.0
2284,1.0
2285,0.0
2286,0.9672208572563062
2287,1.0
2288,1.0
2289,1.0
2290,1.0
2291,1.0
2292,0.9178665756936019
2293,0.7488479825833333
2294,0.9478511445514812
2295,0.6303194401666667
2296,0.8806408044661062
2297,0.0
2298,0.0
2299,1.0
2300,0.9684424716666666
2301,0.0
2302,0.9597969931634555
2303,0.6603550513333333
2304,1.0
2305,1.0
2306,0.8141187383333334
2307,1.0
2308,0.8783084117222222
2309,0.9791124997777777
2310,0.8461944091111112
2311,0.9885762538498722
2312,0.7585245517222222
2313,1.0
2314,1.0
2315,0.9704402007458048
2316,1.0
2317,1.0
2318,0.8431695095
2319,1.0
2320,0.0
2321,0.9746140644444444
2322,0.9682978686666667
2323,0.9955561196663827
2324,0.9253051516296296
2325,0.9257314313333334
2326,0.9208619550769231
2327,0.9165081101666667
2328,0.0
2329,0.6999778285007122
2330,0.9720912145833333
2331,0.8870424721481481
2332,0.7868356631111112
2333,0.0
2334,0.8570145052050263
2335,0.6992088678888889
2336,1.0
2337,0.917412609925926
2338,0.832931901888889
2339,0.0
2340,0.0
2341,1.0
2342,0.0
2343,0.7937541084444444
2344,0.8568269497592592
2345,0.0
2346,0.0
2347,1.0
2348,0.9977562551362684
2349,1.0
2350,1.0
2351,1.0
2352,1.0
2353,1.0
2354,0.9906490426447387
2355,0.9718924772779185
2356,1.0
2357,0.960610683054747
2358,1.0
2359,0.7539019291298059
2360,1.0
2361,0.5802755285555555
2362,0.827924205
2363,0.9243827235000001
2364,1.0
2365,1.0
2366,0.780582011691887
2367,0.9623924245061728
2368,1.0
2369,1.0
2370,0.9275908365784833
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.854066511600529
2376,0.0
2377,0.0
2378,0.6864205877354497
2379,1.0
2380,0.0
2381,1.0
2382,0.0
2383,0.0
2384,1.0
2385,0.0
2386,0.7031940143333333
2387,0.8472773735185185
2388,1.0
2389,0.6117988568333333
2390,0.0
2391,0.0
2392,0.0
2393,0.0
2394,0.6265760725
2395,1.0
2396,0.8259681995833333
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.721445678111111
2402,1.0
2403,0.0
2404,0.0
2405,0.5945631667777779
2406,0.0
2407,0.9209452326666667
2408,0.0
2409,0.0
2410,0.25226621483333334
2411,0.7313184827499999
2412,0.9943192211863822
2413,0.8544691691666666
2414,0.8255034935
2415,0.9528572046129411
2416,1.0
2417,1.0
2418,0.92563052875
2419,0.9434809258333333
2420,0.7871734127222222
2421,0.32010701677777775
2422,0.0
2423,1.0
2424,1.0
2425,0.7277212183002645
2426,0.7455340205294118
2427,0.8442924851481481
2428,0.761071736
2429,0.8691113686962214
2430,0.7973597493333333
2431,1.0
2432,0.8685406414372471
2433,0.0
2434,0.0
2435,1.0
2436,0.0
2437,0.0
2438,0.0
2439,0.5263970556666666
2440,0.5681086976666666
2441,0.0
2442,0.0
2443,0.9951961479537683
2444,0.7894403483703704
2445,0.8381137564285716
2446,0.7582998929333332
2447,0.8063324642140524
2448,0.7209211906186406
2449,0.8746780653594771
2450,0.8046708621230159
2451,1.0
2452,0.0
2453,0.8248343170833333
2454,0.0
2455,0.8465497737518038
2456,0.8198073261904762
2457,0.752012295
2458,0.8205505881111111
2459,0.8615497935185186
2460,0.7906750992037037
2461,0.6002413013888889
2462,0.6839383401666667
2463,0.8436837161333332
2464,0.8397777680308641
2465,0.8125106302296295
2466,0.8580456459920635
2467,0.614157648392256
2468,0.6183350194722222
2469,0.7892779583333334
2470,0.7853254580888889
2471,0.8955798214814815
2472,0.6362093601111112
2473,0.7981773174090186
2474,0.0
2475,1.0
2476,0.6764077598333333
2477,0.0
2478,1.0
2479,0.9126766695661376
2480,0.886573644037037
2481,0.0
2482,0.7558532946250001
2483,0.9598719225751543
2484,0.7856965758847737
2485,0.6897212200555556
2486,0.0
2487,0.7334255199259259
2488,0.47063095266666666
2489,0.8948149325925927
2490,0.5595127965
2491,0.949272474888889
2492,0.735000334437037
2493,0.9028225064166667
2494,0.9024230349722222
2495,0.6560210641150794
2496,0.6709774799999999
2497,0.8750052060833333
2498,0.9114362077777778
2499,0.8494505303888888
2500,0.8050330729999999
2501,0.6028447215
2502,1.0
2503,1.0
2504,0.7843960707777777
2505,0.5617506513333334
2506,1.0
2507,0.8176130425
2508,0.8644725451851851
2509,0.0
2510,0.6773022920833333
2511,0.0
2512,0.0
2513,0.8786026288182215
2514,0.8732831839257352
2515,0.9865005771826406
2516,0.4230237481666667
2517,1.0
2518,0.9267765262777778
2519,1.0
2520,1.0
2521,0.0
2522,1.0
2523,1.0
2524,0.8769479438888889
2525,0.9766089377777778
2526,0.0
2527,0.9603531839651959
2528,1.0
2529,1.0
2530,1.0
2531,0.8527835275000001
2532,0.0
2533,1.0
2534,1.0
2535,0.0
2536,1.0
2537,0.2877000178333333
2538,0.0
2539,0.0
2540,0.466453219074074
2541,0.8664891766222407
2542,1.0
2543,1.0
2544,0.0
2545,1.0
2546,1.0
2547,1.0
2548,0.8510771966847042
2549,0.860823858625
2550,0.0
2551,0.8593911397222223
2552,0.9438875756666667
2553,0.8350881159166667
2554,0.7364361296666667
2555,0.7804309946666667
2556,0.8773695315555555
2557,0.8812319160833333
2558,0.9438875756666667
2559,1.0
2560,0.0
2561,1.0
2562,1.0
2563,0.0
2564,1.0
2565,0.0
2566,0.36169069833333334
2567,0.0
2568,1.0
2569,0.0
2570,0.9656507213532763
2571,0.0
2572,0.0
2573,0.0
2574,0.0
2575,1.0
2576,0.70548356
2577,0.0
2578,1.0
2579,0.954166776611111
2580,0.7647746553333333
2581,0.7746811496111111
2582,0.9805686653333333
2583,0.9195635596666667
2584,0.0
2585,0.8289542011666666
2586,0.762609691
2587,0.0
2588,0.9634072841666667
2589,0.9468027818395063
2590,0.8680348101666666
2591,0.0
2592,0.7973362126666667
2593,1.0
2594,0.6242579726666667
2595,0.9647696827567156
2596,0.907513748
2597,1.0
2598,1.0
2599,0.0
2600,0.9025972929999999
2601,1.0
2602,1.0
2603,0.0
2604,0.6683495457222222
2605,0.8769051729999999
2606,0.978819380952381
2607,0.9151347169999999
2608,0.0
2609,0.0
2610,0.0
2611,1.0
2612,0.8072891550555555
2613,1.0
2614,1.0
2615,1.0
2616,0.0
2617,0.0
2618,1.0
2619,1.0
2620,0.0
2621,0.0
2622,1.0
2623,1.0
2624,1.0
2625,0.7745329343333334
2626,1.0
2627,0.0
2628,0.7769380392222223
2629,1.0
2630,0.0
2631,0.0
2632,0.0
2633,0.6817470301666667
2634,0.0
2635,0.0
2636,0.7424178582500001
2637,0.0
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.7893345113333333
2644,0.0
2645,0.0
2646,0.6822693540117702
2647,0.9896963648611111
2648,0.9652395859999999
2649,0.9513632145570057
2650,0.9618234333658884
2651,1.0
2652,0.7698763987999999
2653,0.0
2654,1.0
2655,1.0
2656,0.4050990055
2657,0.9470946577647199
2658,0.9186560461409203
2659,0.8537371887300601
2660,0.685697624
2661,0.7316533106666667
2662,0.0
2663,0.9342403897464352
2664,0.8425513893684445
2665,1.0
2666,0.7112121291666667
2667,1.0
2668,1.0
2669,0.9203728492411514
2670,0.0
2671,0.956478289425224
2672,0.0
2673,0.0
2674,0.9162206021111111
2675,0.7847017167222222
2676,0.0
2677,0.905386833888889
2678,0.8746730436296296
2679,1.0
2680,0.8067952422222223
2681,0.0
2682,0.8257359661111111
2683,0.4256219856666667
2684,1.0
2685,1.0
2686,0.0
2687,0.0
2688,1.0
2689,0.6398400243333333
2690,0.6368332363096472
2691,0.0
2692,0.0
2693,0.0
2694,0.0
2695,0.0
2696,0.0
2697,0.0
2698,0.0
2699,1.0
2700,0.9970872816666666
2701,0.978819380952381
2702,1.0
2703,0.9398075367901235
2704,1.0
2705,0.6584857299595394
2706,0.0
2707,0.9951418587301587
2708,0.9998049521604938
2709,0.5211977175
2710,1.0
2711,0.0
2712,1.0
2713,1.0
2714,1.0
2715,1.0
2716,1.0
2717,1.0
2718,0.0
2719,1.0
2720,1.0
2721,1.0
2722,0.6530124933333333
2723,0.8141242285581106
2724,0.9734662205648781
2725,0.0
2726,0.913429772375
2727,0.9535246788550513
2728,1.0
2729,0.0
2730,1.0
2731,0.0
2732,1.0
2733,0.0
2734,0.0
2735,1.0
2736,0.8850309269173442
2737,0.923868271641414
2738,0.9724555423012579
2739,0.689132669284188
2740,0.960959977962963
2741,0.911596779962963
2742,0.9677968649386418
2743,0.5679618173320707
2744,1.0
2745,0.8137075624603174
2746,1.0
2747,0.6718189566528685
2748,1.0
2749,1.0
2750,0.7781482092314814
2751,0.8930727583671946
2752,0.9443776349009045
2753,0.9383601591111111
2754,1.0
2755,1.0
2756,0.0
2757,0.0
2758,1.0
2759,0.0
2760,0.9831072516049382
2761,0.0
2762,0.9742243146191562
2763,0.938386309
2764,1.0
2765,0.6604783144444444
2766,1.0
2767,0.0
2768,1.0
2769,1.0
2770,1.0
2771,1.0
2772,0.9921713817792593
2773,1.0
2774,1.0
2775,0.8960238517712866
2776,0.989828031160194
2777,0.8052446312083333
2778,0.7985418069047618
2779,0.8402116896666666
2780,0.8517044398611112
2781,0.8993013193650793
2782,1.0
2783,0.7204209885833333
2784,0.971249015103881
2785,1.0
2786,1.0
2787,1.0
2788,0.0
2789,0.0
2790,0.7559378965833333
2791,1.0
2792,0.7663987517083333
2793,0.8379535733333333
2794,0.7743495727988399
2795,0.0
2796,0.0
2797,1.0
2798,1.0
2799,0.0
2800,0.7664599892777777
2801,0.0
2802,0.0
2803,0.0
2804,0.0
2805,0.0
2806,0.0
2807,0.0
2808,1.0
2809,0.0
2810,0.0
2811,0.0
2812,1.0
2813,1.0
2814,0.9510482035555555
2815,1.0
2816,0.8561366604444445
2817,0.8841793166111112
2818,0.6076575043333333
2819,0.9707513842777777
2820,0.852842786537037
2821,0.8516106619999999
2822,0.8746841530798977
2823,0.822411220040404
2824,1.0
2825,1.0
2826,1.0
2827,1.0
2828,0.0
2829,1.0
2830,1.0
2831,0.6727362386256613
2832,0.6663836717777778
2833,1.0
2834,0.7759317937916667
2835,0.0
2836,0.7179111693333333
2837,0.0
2838,0.0
2839,0.0
2840,1.0
2841,1.0
2842,1.0
2843,1.0
2844,1.0
2845,0.8596189114222222
2846,0.7425453222814814
2847,0.9278076596666666
2848,0.8774151430185185
2849,0.905386833888889
2850,0.6331397915555556
2851,0.9420413841481482
2852,0.0
2853,0.6793579997407407
2854,1.0
2855,0.0
2856,0.5762838845277778
2857,0.0
2858,0.0
2859,0.8772945053333333
2860,0.0
2861,0.8401970771666667
2862,0.0
2863,0.0
2864,0.6407896847111112
2865,1.0
2866,0.8120398944444444
2867,0.9855304474829085
2868,0.9419522508333333
2869,0.9884711480725153
2870,0.0
2871,1.0
2872,0.8965440066666667
2873,0.9172241017874395
2874,1.0
2875,1.0
2876,0.9965528395685151
2877,0.0
2878,0.933543098111111
2879,0.751030846971894
2880,0.9200536843333332
2881,0.73588937711484
2882,0.0
2883,0.0
2884,0.0
2885,0.8139661915
2886,0.5432924698888889
2887,1.0
2888,1.0
2889,0.8066099876666667
2890,0.21676514100000002
2891,1.0
2892,1.0
2893,0.0
2894,0.0
2895,0.0
2896,0.8725211387777778
2897,0.0
2898,0.7777915678333334
2899,0.0
2900,0.0
2901,0.0
2902,1.0
2903,0.0
2904,0.0
2905,0.0
2906,1.0
2907,0.8957045566666667
2908,1.0
2909,0.0
2910,0.80092836125
2911,1.0
2912,0.8050240399999999
2913,0.0
2914,0.0
2915,0.4586365480833333
2916,0.0
2917,0.0
2918,0.5595965874444444
2919,0.0
2920,0.0
2921,1.0
2922,0.8088049742000001
2923,0.574557887
2924,1.0
2925,0.0
2926,1.0
2927,1.0
2928,1.0
2929,1.0
2930,0.0
2931,0.7607390174141414
2932,0.6183697868333333
2933,1.0
2934,0.77975639825
2935,0.9553244790740741
2936,0.7973106717777778
2937,0.8750259596666667
2938,0.790142806585641
2939,0.0
2940,1.0
2941,0.0
2942,0.8549852236723983
2943,0.9589845681481481
2944,0.9935697645679012
2945,0.0
2946,0.7998663281851851
2947,0.0
2948,0.25683340083333334
2949,0.7497739286148147
2950,0.0
2951,1.0
2952,0.0
2953,0.0
2954,0.8323841614444445
2955,0.812526074888889
2956,0.6553788292592593
2957,1.0
2958,0.0
2959,0.9691805105540593
2960,0.0
2961,0.9229744012500001
2962,0.6193526240833334
2963,1.0
2964,0.8012717181709368
2965,0.9657977136938056
2966,0.0
2967,0.7918720557088124
2968,0.9541304261111111
2969,1.0
2970,1.0
2971,1.0
2972,0.6385149981851851
2973,1.0
2974,1.0
2975,0.9528468205464632
2976,1.0
2977,0.9921966527568143
2978,0.6178223995
2979,0.8816698729024239
2980,0.820569426
2981,0.0
2982,0.0
2983,0.0
2984,0.0
2985,0.9235971442592592
2986,0.9705802451488157
2987,0.8335615122962962
2988,0.842276364031746
2989,0.6228772874444445
2990,0.7898929254319614
2991,0.6423648564444444
2992,0.9766680308071022
2993,1.0
2994,0.0
2995,1.0
2996,1.0
2997,0.7754920295
2998,0.6678420998888889
2999,0.5161216817777777
3000,0.855480016
3001,0.0
3002,0.5162383746666667
3003,1.0
3004,1.0
3005,0.6515375314285714
3006,0.963606260042861
3007,1.0
3008,0.0
3009,0.0
3010,1.0
3011,0.0
3012,0.0
3013,1.0
3014,0.0
3015,0.0
3016,0.0
3017,1.0
3018,0.8715910087878788
3019,1.0
3020,1.0
3021,1.0
3022,0.9560648775085469
3023,1.0
3024,1.0
3025,0.9325293328499412
3026,0.5764383163333334
3027,0.6635937708333334
3028,0.7004949968924797
3029,0.8181075449554589
3030,0.6845633231821008
3031,0.9695632005616556
3032,0.6581645289904763
3033,0.9659567951111111
3034,0.8017927107888497
3035,0.6268381567777778
3036,0.9752398091666666
3037,0.8256046015238359
3038,1.0
3039,0.99589697
3040,0.9399956376631449
3041,0.9130748853487655
3042,1.0
3043,0.9295402725295214
3044,0.3759541635
3045,0.919217809
3046,0.8873617223396174
3047,0.4427942505
3048,0.9179721032341228
3049,0.6095862490833334
3050,0.8065802287134866
3051,0.8242260540555556
3052,0.8121474566443386
3053,0.39125226966666665
3054,0.813495656101098
3055,0.6356117224444444
3056,0.8958602463227677
3057,0.915466737701073
3058,0.914053481838271
3059,0.946377017969907
3060,0.8926421661487467
3061,0.7630918403663004
3062,0.9092683828070278
3063,1.0
3064,1.0
3065,1.0
3066,0.7092920848007734
3067,0.7661804479021773
3068,0.8098433962433534
3069,0.48865605416666663
3070,0.9364279368367746
3071,0.7397423987466334
3072,0.7056609501666666
3073,0.7816965288308817
3074,0.8771637568998457
3075,0.9783522771908016
3076,0.8368388621411965
3077,0.7766529018714176
3078,1.0
3079,0.89548980625
3080,1.0
3081,0.0
3082,0.0
3083,0.9350505273888889
3084,0.0
3085,0.9782253404166666
3086,1.0
3087,0.0
3088,0.9039764951666667
3089,0.0
3090,1.0
3091,0.95496310125
3092,0.9664389226666666
3093,1.0
3094,0.0
3095,0.9491161583333333
3096,0.0
3097,0.0
3098,0.9491161583333333
3099,0.0
3100,0.8748612370833333
3101,0.9829442830158731
3102,1.0
3103,1.0
3104,0.0
3105,0.818165353
3106,1.0
3107,0.8817879399722223
3108,0.9885731335312938
3109,0.9927255353333333
3110,1.0
3111,0.8817879399722223
3112,0.9521633074866575
3113,1.0
3114,0.8688083016666667
3115,0.8817879399722223
3116,1.0
3117,1.0
3118,0.8688083016666667
3119,1.0
3120,1.0
3121,1.0
3122,1.0
3123,0.0
3124,1.0
3125,1.0
3126,1.0
3127,1.0
3128,1.0
3129,0.7388438565833333
3130,1.0
3131,1.0
3132,1.0
3133,1.0
3134,1.0
3135,0.6559373476969822
3136,0.0
3137,1.0
3138,0.6579490298611111
3139,1.0
3140,1.0
3141,1.0
3142,0.8948788989074075
3143,1.0
3144,1.0
3145,0.9704402007458048
3146,1.0
3147,0.0
3148,1.0
3149,0.0
3150,0.0
3151,0.9159620906368197
3152,0.9696232958333333
3153,0.0
3154,0.8200856788425925
3155,0.9545207782995343
3156,1.0
3157,0.5647864663006699
3158,0.8695936106222222
3159,0.8650018957944893
3160,0.9243896129410952
3161,0.9573596381991508
3162,0.0
3163,0.0
3164,0.9395014888770508
3165,0.0
3166,0.0
3167,1.0
3168,0.9439347703277957
3169,1.0
3170,0.9250243946694444
3171,0.8086812820833333
3172,0.9773268727014534
3173,0.8244589913580246
3174,1.0
3175,0.9330327239930556
3176,0.5305287344444445
3177,1.0
3178,0.8341584271804433
3179,0.9668748257614704
3180,0.8436539389890201
3181,0.0
3182,0.9694775824113991
3183,1.0
3184,0.42544471766666664
3185,0.0
3186,0.6907174135925925
3187,1.0
3188,0.6267537781666667
3189,0.8541882038533251
3190,0.0
3191,0.0
3192,0.7386261703148147
