Time,Actual
2008-05-30 03:00:00,2.5848583301005177
2008-05-30 04:00:00,2.567816213347912
2008-05-30 05:00:00,2.6503102301522077
2008-05-30 06:00:00,2.6897927626369915
2008-05-30 07:00:00,2.720831482242111
2008-05-30 08:00:00,2.7055412685139415
2008-05-30 09:00:00,2.729147676874747
2008-05-30 10:00:00,2.7784513407850286
2008-05-30 11:00:00,2.7239400957700313
2008-05-30 12:00:00,2.6814096926213193
2008-05-30 13:00:00,2.651028260595816
2008-05-30 14:00:00,2.540004400025203
2008-05-30 15:00:00,2.440759117823947
2008-05-30 16:00:00,2.4414379683221505
2008-05-30 17:00:00,2.4767361262383414
2008-05-30 18:00:00,2.4373941418257385
2008-05-30 19:00:00,2.4425751069595214
2008-05-30 20:00:00,2.4325713985815725
2008-05-30 21:00:00,2.4282063440463153
2008-05-30 22:00:00,2.373473353614254
2008-05-30 23:00:00,2.3454896245211923
2008-05-31 00:00:00,2.3535753295015756
2008-05-31 01:00:00,2.4237545060059347
2008-05-31 02:00:00,2.460372408012466
2008-05-31 03:00:00,2.5433071313095748
2008-05-31 04:00:00,2.5592132494260933
2008-05-31 05:00:00,2.603566313919838
2008-05-31 06:00:00,2.649438329120974
2008-05-31 07:00:00,2.682152162670704
2008-05-31 08:00:00,2.686843327224797
2008-05-31 09:00:00,2.764726356739598
2008-05-31 10:00:00,2.7792920865473167
2008-05-31 11:00:00,2.694032906745736
2008-05-31 12:00:00,2.7173690863804056
2008-05-31 13:00:00,2.7606823351965564
2008-05-31 14:00:00,2.743435007049194
2008-05-31 15:00:00,2.624654016623669
2008-05-31 16:00:00,2.5401646506082085
2008-05-31 17:00:00,2.5116626644794278
2008-05-31 18:00:00,2.489515496779329
2008-05-31 19:00:00,2.439011590053181
2008-05-31 20:00:00,2.4312539878871684
2008-05-31 21:00:00,2.4235743812214134
2008-05-31 22:00:00,2.4151073433610555
2008-05-31 23:00:00,2.4154414844018115
2008-06-01 00:00:00,2.4860995080652315
2008-06-01 01:00:00,2.4585942454836567
2008-06-01 02:00:00,2.470431792231846
2008-06-01 03:00:00,2.5244076701669407
2008-06-01 04:00:00,2.528141717174569
2008-06-01 05:00:00,2.58049405531116
2008-06-01 06:00:00,2.6124418050875433
2008-06-01 07:00:00,2.666289419470487
2008-06-01 08:00:00,2.7553051865336786
2008-06-01 09:00:00,2.725120996854008
2008-06-01 10:00:00,2.7236879472130444
2008-06-01 11:00:00,2.7535007932378366
2008-06-01 12:00:00,2.71007015027858
2008-06-01 13:00:00,2.7370411677560957
2008-06-01 14:00:00,2.7171432542147573
2008-06-01 15:00:00,2.677040496014309
2008-06-01 16:00:00,2.554092436155867
2008-06-01 17:00:00,2.5031183091527054
2008-06-01 18:00:00,2.5204980370146255
2008-06-01 19:00:00,2.4976444452048487
2008-06-01 20:00:00,2.483195581354043
2008-06-01 21:00:00,2.416143687818453
2008-06-01 22:00:00,2.497050336547256
2008-06-01 23:00:00,2.502458983573525
2008-06-02 00:00:00,2.515093276414385
2008-06-02 01:00:00,2.5168357901027845
2008-06-02 02:00:00,2.5931982049092177
2008-06-02 03:00:00,2.551668560098898
2008-06-02 04:00:00,2.609745586444023
2008-06-02 05:00:00,2.66875154365501
2008-06-02 06:00:00,2.67381582501839
2008-06-02 07:00:00,2.7677427570616087
2008-06-02 08:00:00,2.72528074462076
2008-06-02 09:00:00,2.756081508249959
2008-06-02 10:00:00,2.7352436115604974
2008-06-02 11:00:00,2.7025810147200904
2008-06-02 12:00:00,2.712240193069449
2008-06-02 13:00:00,2.6233830646014855
2008-06-02 14:00:00,2.5904367560355803
2008-06-02 15:00:00,2.443166634913881
2008-06-02 16:00:00,2.4493860442649718
2008-06-02 17:00:00,2.521486442956703
2008-06-02 18:00:00,2.521650556639844
2008-06-02 19:00:00,2.5077319838609764
2008-06-02 20:00:00,2.4875811912142107
2008-06-02 21:00:00,2.507661408054568
2008-06-02 22:00:00,2.4540371353315833
2008-06-02 23:00:00,2.4576012103247207
2008-06-03 00:00:00,2.3851680555044084
2008-06-03 01:00:00,2.4909050756805518
2008-06-03 02:00:00,2.5667404187724165
2008-06-03 03:00:00,2.644097828600666
2008-06-03 04:00:00,2.636203695845003
2008-06-03 05:00:00,2.6742232424042096
2008-06-03 06:00:00,2.7084117856119674
2008-06-03 07:00:00,2.707888364567589
2008-06-03 08:00:00,2.72157167454091
2008-06-03 09:00:00,2.8018807182314687
2008-06-03 10:00:00,2.7680218029389576
2008-06-03 11:00:00,2.81621102676268
2008-06-03 12:00:00,2.712718974402828
