FFS
42.5064198838
98.3680388226
85.7150089211
74.1534451284
90.9788419335
95.6764475501
101.371084912
81.6788298994
85.7883799707
99.3566194976
86.4663972657
82.0752244008
108.448005932
77.6364321664
88.6354931551
105.443572331
102.106848336
74.7900096514
73.7220528249
83.3426832457
98.0740071343
82.275055878
66.7230809424
85.231848092
84.1115169836
82.1600610412
99.4565594884
92.5356402293
87.2558792304
101.111390618
99.3957914259
93.1941947832
85.5201377322
93.5796852371
90.7361193498
90.1940614416
87.6732859863
101.158258976
104.795092153
91.0107539387
86.4601661246
97.578327844
92.065278077
82.7944954841
80.7943095168
93.8951623214
92.0112408886
76.30955555
82.005622421
97.3744228382
107.06242771
100.030105382
85.4097491657
85.0368823579
85.5959461471
88.3665651599
109.070707383
100.902776258
64.4618947757
85.2936796564
72.2654556115
69.9818043922
63.2675980042
90.0198439507
79.7367475405
67.0243132529
71.0061335356
75.2642045304
77.4282440538
83.1094189405
84.468616184
100.153035929
67.4721787604
81.7990895166
66.3126199126
39.3231934509
54.1459537152
65.0354069376
92.4242427864
102.775985102
97.0031108389
90.0221891128
91.984134076
93.916597807
99.9625678373
98.6116747973
98.510136029
93.7914469934
96.6115136641
92.448245361
81.0367733872
96.8797401159
86.5738167109
94.8576607195
80.2289224656
78.3894467228
74.8661956018
71.3018062021
97.898655438
69.7263500755
92.9651267136
60.0654142575
25.7359817473
110.368261908
103.151756164
73.2284352223
88.3278364882
79.2110898378
93.1874093339
95.4318404883
82.4940862468
65.1111637137
106.672435489
100.503689845
109.976730782
78.042744291
86.4390224247
85.7108360052
89.4662092537
98.9252577335
87.4752952924
85.0689082515
70.3857771519
56.4389252169
68.9731251966
74.0733948908
76.5024337943
76.3621888599
71.5085863732
77.1732556194
80.7230288287
79.9294829505
68.251711013
77.9668895685
75.7712690174
72.1943032834
71.0921856115
64.022811504
78.6055490956
82.0676961398
66.8823964371
65.2246240242
91.1357292419
91.7412055642
71.8551294091
90.1569906848
91.7542691523
77.4548658852
59.047878396
61.2270497129
70.0215576103
68.2413963598
78.8569348691
82.9313253564
93.9561751122
92.6918888861
85.8228695296
67.5416922609
102.791224569
96.6037463323
91.5793363614
90.3204547297
92.9695782649
98.9203700075
78.8765956997
91.5615574672
96.2022818349
91.9429527597
81.9411335933
91.1421766195
91.9510520154
86.0794917999
81.7348992675
73.2814961759
65.7185514827
65.0402543997
69.8836084749
73.497944678
82.4421265926
83.0170207583
93.429918934
92.8747670903
77.5490985889
75.9686328757
84.8156302399
104.689228405
103.688131582
106.984198558
81.7714784776
101.362095405
86.6066127969
69.7771827116
73.7087029593
87.3390649295
92.3987724511
77.6408335424
89.763073568
72.5979199405
92.5417595537
62.5599717646
64.6743299682
60.6294167709
82.3373682787
67.3381966444
83.2929166675
73.5713553611
80.4848913998
70.1300695971
87.0793008073
95.247068279
81.7052159591
92.119101806
44.5994363974
55.6168067476
55.9240108748
67.7400459167
63.7369674741
104.487794019
89.7413268838
69.876397849
98.5961948893
104.173971456
93.6390744474
66.6221265211
81.325081945
111.183378692
108.802186739
103.34453822
94.5734642048
94.3334937501
77.025365985
75.860453363
93.7521710271
87.1012942752
73.8959832891
73.9165227068
95.3829889692
91.839367354
70.7785806342
90.4454813658
94.4695196517
87.7260338684
67.2648461721
102.045386258
79.6302024992
61.8379305924
60.9347043047
82.587388526
74.6501841704
80.8449408326
81.0361143302
95.2041516938
63.9948701394
104.79196984
96.592254168
76.7543972971
97.7102247862
97.3075452836
96.665136138
85.4424734884
76.2057563326
104.817372801
95.4049281966
85.5622641147
87.6108713305
74.9207602531
93.5408147986
83.5399723981
85.2707663751
62.1854536072
95.7859159162
97.4555744479
96.1094253257
107.883086632
71.5421397584
104.74080302
80.7097275414
61.2921753896
71.6590456608
77.9192081209
87.8797962335
109.199512443
85.9886597588
56.8144396895
87.5154704356
87.1271546404
78.7613734415
35.0
66.3227054678
81.8213879272
49.1071112237
60.9092868574
76.5192276193
86.6782126049
65.5187233122
50.6133388114
80.259464437
79.0284396637
63.413127882
85.4765086253
86.4893817286
59.3576760718
60.7332946041
84.9884114779
75.5727224519
86.4001128217
55.3183935012
64.836645227
77.752152094
62.2027738342
69.4537703456
71.3512721853
68.1223804012
68.8834713502
81.3790762206
83.566932792
66.121153594
48.3837591866
92.524445999
73.7746354552
47.8877654414
85.8458455319
86.4949635263
62.6266528105
62.6224450253
24.3463018049
80.0381402934
69.1200898828
86.572488221
80.300711982
44.842389468
47.1403326625
66.8583640098
70.3280056603
67.2326827037
69.4950098326
88.0367442911
95.2455617061
93.4641137753
72.5076635366
77.6619364398
71.9055232725
73.8429316299
61.7278511493
74.707811221
59.9479804212
41.1483607444
73.068489863
98.3536608554
96.8627604035
93.6653025709
85.1819243018
96.0879784386
94.623631774
65.209349373
88.210055998
75.8510028093
77.5592139761
83.279592515
79.5549517778
96.47136
89.0834708044
93.9482800942
92.2981026854
96.546984154
85.9885052331
95.5402957744
87.5279629017
96.700085674
81.8573102473
47.0431660079
79.9530781172
64.8787304305
57.7995407097
62.4711015107
51.4616912592
47.0804880958
58.8721477454
59.0216571804
53.2303473719
68.8877437951
62.5662596734
79.035513981
91.2012949813
86.065195688
60.7780110702
90.1691278739
67.2176794733
24.3707797453
24.5147471339
70.2919667182
85.2198380749
96.7286251819
91.2178054995
86.338551582
90.0211382651
99.3157499208
88.4777193112
94.2737466954
89.0235610981
94.045538442
92.4306027863
96.9170143179
57.8530181655
89.8108721494
93.5925678792
72.7902326431
92.6344170792
84.4280969942
82.8177008124
66.5098788413
60.6256505804
70.9693055145
80.2052476351
80.6148639304
96.240622573
75.4297467353
90.2269173841
81.4489295243
86.0368218087
79.5470875963
103.016886493
96.0899675132
90.3182589963
96.9188043438
96.0439838273
97.9208533534
87.8703998896
88.2949176312
88.2929356713
80.0878745708
88.5054742199
85.6311293271
88.2507656356
77.439185147
84.0239555177
49.149423546
61.1953199612
66.3818371298
68.9121335362
59.6191317445
63.8083886499
87.8242739544
114.241753906
98.5872038993
99.1904008859
82.1810293989
63.0285842216
39.4494731471
86.5214885965
83.9821290365
72.9761117724
94.066439803
89.2862462459
95.6989499083
94.4874722866
99.2424142632
85.1838383115
97.4422059799
95.4457736312
99.422886534
89.781180442
100.22718405
90.5262702785
74.7775996382
79.8317246435
88.9619754262
76.3340767437
84.3984066573
74.3278500792
81.2009534251
68.7758884671
73.9000044705
95.9813174974
98.715142465
94.1976812411
83.9664321576
103.113640184
108.548711378
100.484859924
35.0
98.0237321705
89.1383487137
78.3577703151
89.7268796886
95.7477434982
73.0427099863
79.4429218239
84.9840486703
90.6460491307
105.451891308
84.7781906505
100.067584344
103.789058145
77.9895308571
83.2505822249
77.6812936347
92.4023173766
81.8122578489
78.5762009302
78.4321041302
83.5221547472
76.8083755819
76.973489887
78.0779222028
80.2197319881
78.6944499288
110.159551059
76.5137417246
84.6865254461
41.345029732
92.3831250096
62.9572794402
68.8833879836
76.8038771987
77.4989769614
84.3946257167
83.9073363883
87.7290802766
93.9466942081
88.6608852486
95.192535695
86.0695669359
92.5423251679
78.0061851373
90.0198381195
78.7955937503
88.5035507979
88.3893290013
86.5700847455
58.6824164972
92.4705129324
94.3031493009
78.5980657749
84.0803275188
79.0185206649
85.7467013016
84.5574206645
78.3762264817
71.0717533563
82.3011138997
75.4802239339
66.2403069726
84.1426223516
82.2774428748
70.2604337714
80.1676840095
74.5840004287
73.9527043172
76.1795486785
46.4894859291
82.0247112723
85.7581993319
74.4104026142
66.5569796421
80.0857250137
86.4912921547
84.5249190323
70.6091326223
84.1918739453
87.6745348886
86.389669557
76.5284200486
52.5201247278
48.4005590433
75.0761300759
92.1935067115
87.8878615494
98.1817601318
98.7689342438
77.6576610293
87.9662823104
91.9665140521
79.2110444992
87.6738727738
92.4426214206
81.5669138318
85.4267492919
74.9794924242
64.9561178696
75.7174780518
72.8786762778
75.0046378302
86.1273001796
81.8661601656
78.8470753594
87.3878957719
87.7300837675
100.409701583
76.7755924934
81.8311530806
71.6905166035
82.579400724
63.1929229252
58.8412532237
83.7386392298
70.1392612266
61.0838829104
72.2418407397
78.9034665993
75.4799726208
88.2723162501
69.5114457268
81.1185725128
66.3751190703
94.7610850398
98.040759427
94.7187051925
88.0825159498
101.649092681
103.289461787
106.227523442
100.830495967
91.2678718707
90.9397940038
101.317047676
86.2396333395
88.646903182
94.2854911579
103.719994472
99.8395704437
99.0256751398
91.2475383605
94.376510499
89.0989111376
97.6189236212
98.6584509755
109.503603157
105.92646132
91.8173686365
93.6100246791
65.6430565754
104.876575909
80.10408
60.6170223015
77.2239067399
30.190877252
42.8131297822
60.5815384422
93.5519093391
79.1046110679
96.3213235041
70.7327159161
83.0777054116
82.0183458658
61.2474061559
74.5173445709
57.1918374637
75.3583739009
66.1076398774
83.3059287734
82.9711379221
63.9246284304
83.14006919
83.1051876256
68.0315468621
85.6045268541
67.9084963579
62.5377539194
69.990273029
71.1933260471
75.2462612081
81.8454740973
68.08866064
82.9304996465
65.999632605
76.4450112398
86.8176194056
81.3885667233
82.1785672839
87.4863647949
78.4593336777
75.5131658659
77.4174411756
71.3089013343
76.2456529479
66.1429321807
75.4390150569
68.0310954849
74.6109149336
73.6793282827
92.8359374233
95.6221129821
61.4124174395
22.7756809673
96.1229160869
92.2638782748
104.926463003
97.4248807675
58.3938603791
53.6607112328
80.5494270076
61.5718930188
88.6672066551
81.107313871
83.0778046191
76.5070632274
68.6257707968
59.0701768605
59.5327734018
76.0926487266
71.1071132007
87.9819715682
80.7928451511
80.3916198254
94.1388775962
82.5094848936
91.3131549548
76.962314808
73.89924045
76.8592036813
87.8655637062
90.8764535338
85.985714234
87.3296548098
90.9292093637
81.4079324885
76.7581049204
77.2432635721
76.5192528285
83.4115161701
101.890828414
70.95000012
94.3653822096
100.740455882
86.2172805078
68.1086692803
97.6724037171
90.603820345
103.584026577
91.3096789501
105.285189421
95.0947953064
100.147727867
85.442870413
90.5842376994
88.5820847535
70.3558032804
84.7240050031
84.7147890877
87.3547647759
91.3782520616
89.0139703646
86.2754144558
75.3493111534
84.3392356001
76.5328330418
89.1879870815
76.5533987242
84.5300098545
87.0114905725
102.81571613
67.9979600168
86.8416397245
91.8514330054
88.3093963082
110.199299698
101.947539243
92.7313136697
87.3361158394
83.779751085
83.9726346467
74.158569678
93.1484754528
83.9747856059
78.2931555929
98.2987754049
98.6701487824
92.725663927
57.0551857299
48.3357393101
63.7713283693
57.7836546112
78.612854352
74.9672370018
75.3489799857
80.8421082582
88.7512218094
69.1063545794
72.7970394886
86.3298968881
82.8439660726
85.6117199301
61.7951219105
92.8352466487
94.2612589245
74.9049574115
82.6075750642
74.0955390985
64.4976116201
60.5256592031
62.8500842896
64.1087752383
72.6375087741
88.2950866247
79.8423735606
91.2187432522
95.740645465
72.2973879663
87.69706869
88.172511367
79.4498328624
89.4210299241
88.3836912763
68.0447442664
88.3438702936
86.0905052386
84.9040945272
87.4682076913
63.9090683013
80.7490132554
76.4451401031
85.6507678122
78.160040154
76.2192829457
63.2851926162
81.8499927638
83.5617984911
67.6207539462
57.6575931478
59.0731599586
63.3342344394
85.2861467036
71.3836171518
61.5645824749
93.9700123878
94.1458953625
100.533200282
88.0492034758
94.514496759
111.543638308
89.8881565605
89.2473319098
70.7236958037
106.005309246
99.9218383037
98.0509952081
99.6177701254
83.0546087342
77.1423468106
82.9224575781
74.8962063757
50.1612780095
73.3506092219
100.582211663
66.0413732466
91.8773158771
99.761782748
80.8654097794
63.6380423636
62.8350807739
79.0430713045
87.2729929593
66.8954948014
87.1754701858
73.8429261089
77.9718441063
80.9090433538
64.3182302129
63.559668821
67.1672289917
72.2468676654
74.9083318621
60.1756015043
78.7837016804
63.2955732999
101.878986616
91.1172502212
89.1550892047
107.869475117
106.549969791
100.013316819
90.3464274699
99.2857802517
63.7544885816
77.2384751314
78.411669618
101.625628214
83.1824915438
80.1045083622
65.6242528937
94.8234849905
85.9124062398
82.2646500612
74.5425884302
95.1279194084
93.1552412447
83.20944
104.394140076
88.5348415162
82.444004181
59.1508660031
73.8648379401
53.2211572429
86.379788653
24.6759599045
75.4788018413
82.3078405824
86.2120606336
59.6718631098
79.1563437723
70.3237336581
87.7554749763
49.8867619119
60.6251473932
86.7222083271
56.6863277162
72.2285339591
69.2825117053
90.8968780106
56.7861078195
80.933429619
21.3084762284
62.5274847544
66.0511665924
13.7764674904
82.6470525759
54.2814170588
86.6748568634
89.2051592879
87.9900044833
89.9861932058
90.8564812427
96.9741769073
98.9102528852
101.139710899
99.5189718844
85.8666037558
75.9577021863
67.2241089508
94.7834976545
81.3898788029
96.5386293722
97.647520128
74.1474584453
86.5958083618
60.1290937852
62.7516591315
71.7825555124
41.3438229241
69.4347829652
76.2025811565
82.6219076933
79.61952
87.9147394837
95.4864049259
99.6341770273
106.401281488
106.580033697
89.1481488735
96.6855638615
92.8230725018
92.898215536
106.651003187
108.005793421
92.7904002801
103.720495456
103.177458647
97.669662364
75.304820285
103.178267322
100.762330979
91.7885663269
86.4905770605
98.7119054268
97.9158128572
77.1621129833
97.5771028727
98.5104701576
88.0373890071
89.5606112037
97.0209178191
90.8608278431
79.535467555
81.9349396163
84.8513164677
78.8789451142
67.933714794
83.9010959956
80.1371656166
76.6527502692
81.2972551972
92.4018732552
78.8977367929
79.1052506368
87.6948853406
85.4337538642
85.3410527863
94.5401446023
82.299417913
87.1413792608
83.49475533
84.7761372804
93.1157314858
92.0311431447
84.3749805802
79.0170257843
93.6368732902
83.9168108756
67.1585348926
72.0136275146
86.3189331638
58.8214728984
72.6914316607
56.9804878531
55.2100209312
50.7097117765
68.4014126932
52.7236336562
97.9301904591
51.9341966638
88.2727428077
107.793301131
105.026715159
62.1968291764
48.3982253138
74.9924595522
78.6431056057
68.9775236447
80.4035288312
84.0742330854
91.5515268575
97.4161229877
80.9861723268
95.7778540106
87.7435796038
82.9467550862
97.400388489
95.7981780174
74.8259677877
76.3904963967
82.0310844163
71.3082290659
78.0053217838
79.4757066244
80.8089633787
84.0277371387
88.6918708647
99.2332319386
90.4582536729
81.5172180382
76.5974183953
64.6376404738
97.1627625309
82.5262535331
72.8070339126
96.4452137172
70.5899962143
65.1643667603
72.8005170824
68.7242075723
75.4758483267
81.4635777346
75.72792
61.1512607871
86.730550676
103.320823887
98.5719984189
89.6490925831
95.9399174345
78.8662246437
92.8656490277
87.0223540236
79.3328572049
82.1912274101
80.9928219857
66.127461214
83.745501002
59.3112261538
63.2325579568
84.1339897993
67.9331176227
95.2926450159
99.3764591415
86.038963008
100.073181263
99.3463567857
98.7313030546
105.518206113
104.686535915
82.3934890841
83.6972181527
82.5349642217
86.3150811697
104.299950166
96.3680105923
88.8985037286
86.4309524326
77.4045712862
69.5405201735
86.19520275
91.4799258728
92.9525808544
87.7371747245
96.9588678583
99.1661100471
92.8076788383
76.6866564045
92.1159489212
103.662741629
91.6318153849
97.0361589407
77.515957972
87.9720016504
99.0554952818
93.422730451
103.06421299
87.3372469326
98.5161007877
78.2190519758
96.7102790756
55.9453185601
115.095933253
106.955878632
106.520195798
106.732319374
105.447806001
56.7212539014
104.490686649
76.0494144657
86.2974055388
90.9352646838
86.8120329439
46.8177135379
76.4543216821
69.5766785948
70.1035777505
80.7679437121
39.6439171634
67.1011927454
74.5835493112
51.7661499189
64.4034919539
89.2573189156
69.8771360187
74.2001427705
96.9945750139
97.8443201191
81.7449353447
73.5126193485
78.1051854594
70.6056733625
85.8427593356
82.3636059512
86.3015483852
89.1505769803
94.4497874488
92.0948002447
82.44011973
90.643514815
88.3550366428
94.6449988722
97.706182655
88.3731929679
93.4884204191
93.2476922879
97.483210685
67.2419709859
93.0654079265
80.4192831086
78.9548896707
69.7697218122
73.5382488982
78.8201515573
70.6460008488
88.8502398372
88.482347709
74.8165701718
96.0480436016
93.6543199449
88.1104603631
87.9291854862
88.7060700217
75.1700278662
83.2932862179
79.752579768
71.0510226888
86.3719279986
80.3545715382
101.475142959
77.0016072911
80.3391213325
88.1428129212
88.0171269032
94.6512465422
90.5590609765
89.3118804394
82.7121293105
97.1178679042
89.6760608167
97.296641616
101.00408929
82.5747517496
98.0412924657
64.337942179
101.128146398
101.057099013
93.2611465475
101.745525395
118.614381095
94.7869371875
78.2451945321
98.4662279667
87.488002379
71.353666424
74.5964655527
85.7876031657
90.7041143081
80.5138414613
84.2233226032
98.6910031471
102.2833798
89.156076036
69.4121343986
103.936613796
103.832944051
85.3251897234
90.1081968571
97.0200287652
103.235878005
71.1958399485
101.774614576
82.3423120843
35.8374059513
62.7862517719
64.3426396654
59.9114136667
86.5581306976
85.5746490459
86.5477298185
103.311140127
47.1540294732
88.4315078372
75.5514929886
73.2256462495
98.8797114578
95.9270776239
90.558440241
72.5122513863
90.7913725095
90.2236153037
73.1947208026
103.832785082
84.6839421211
106.638430931
83.7048387215
104.465426059
110.573215908
80.7121640252
101.207645417
96.441325077
97.9838888534
91.7111126766
89.9745385157
53.7930257264
69.5320226252
86.7472928866
92.4515330167
88.7691499266
87.2715762337
78.8286966407
85.9890002029
90.6666814997
64.586484116
78.5483602105
81.8294127543
100.19756601
73.7041385378
66.4635641352
89.2481644419
85.7384919289
90.9551873892
92.5222354586
94.6529449965
90.6756630378
85.1321220148
97.7616778704
56.9766977523
93.3680241845
93.4288842729
104.319223386
72.0904437652
98.5331308796
72.2397608288
101.838859991
61.6977810742
80.8436399951
75.0378011263
92.4801092936
84.5990781993
78.4839403163
93.9587174163
95.1885215101
83.6245294378
88.7720952243
83.2092266759
84.3580825437
83.4114793807
99.4023897031
62.8683222151
75.8614257503
70.1053361324
58.548771951
66.8683481063
91.4011856186
97.5567816599
84.7649150364
95.8033691466
78.74628749
93.1001871831
71.9436798141
81.820423633
72.4356127788
53.0980168665
76.2701633617
53.64535268
63.3922509789
90.7924120738
63.0530216468
72.9638011353
69.1910330221
91.923901821
82.1474401027
81.0867463091
94.7274005273
37.7447340431
52.1391588102
25.0093728778
64.3590455891
104.546081565
87.9775336409
83.1854225639
105.334550732
71.5787140088
86.5410037193
58.4370812704
81.068709475
90.8126999351
88.8535947928
95.0187287209
91.9976092821
77.9017613676
92.1147726628
73.8079337609
76.8050668057
83.3621581926
91.3399453522
57.3985045348
44.997138238
64.8961669475
62.2630762178
85.2626138681
82.1357082411
87.2332478953
65.8984427425
62.8201361057
57.3762689776
63.7774582716
84.1545443086
66.8556516994
90.0169581715
88.2382512995
70.4517714025
69.9013163264
70.9780664701
83.487841603
90.1735189465
106.27491871
96.9832976014
94.3960824373
64.4860163944
84.0131497585
73.3083543309
76.5663047908
88.2625221407
90.5309939131
55.0812264918
71.5421683181
87.2972287405
82.8927682405
103.255876614
87.3446866902
61.0542095276
86.929486289
97.6662912529
65.0396491682
86.31605069
107.283840562
90.038854015
100.86271406
93.5398713258
91.4532226574
87.4928096489
92.8252439376
98.3253790813
100.761616156
101.868371822
104.499099782
84.0210317721
91.3623657559
96.8074311202
95.7946133224
74.9478252162
86.3524518033
102.284242523
103.296158811
76.2534398483
82.2592303888
56.8018225777
62.8825984209
101.001833322
80.0893172504
87.7723172406
80.9334380231
83.0842476698
86.0990956063
98.2553881877
102.502612526
90.0546541841
105.852209183
95.566336667
54.8659041795
91.0420076824
68.6539897622
33.5397616544
76.1192738673
79.4491265044
92.6686686643
90.7065646641
72.1608563333
74.7974433993
64.2021883823
87.2962471965
69.6585655901
66.9976652928
82.9235225791
81.7590153819
90.6031065759
94.5638277737
81.063136243
71.7795942857
75.0105230979
85.9323007436
72.6252724099
92.0583364519
96.3869084845
93.6230134756
94.9078124598
71.9445753204
93.854372675
89.3323123591
100.477706777
79.6832028486
81.7060270087
99.4037094823
86.0141983719
59.0707498151
70.3166110326
81.8558601715
71.0545343078
81.0292114936
82.9998430985
81.709386945
88.1654642258
71.9153748272
95.2579766842
65.8259598206
81.4707379971
69.6145988282
86.1080317897
81.8902536881
67.2878556559
70.6598698228
74.4596854312
52.8104464769
74.5818555772
93.2548910759
105.559416477
98.988654792
115.8168037
95.85022509
57.1362251561
81.9108387147
71.9512829825
84.9679385818
57.4889402559
89.9458090316
88.3357942988
87.5708578711
74.3641065868
78.1932282431
49.702926082
74.3306671338
94.02037031
105.291550446
94.6513668332
97.4525778275
107.49222209
87.6814891405
66.7890232352
74.6186660264
79.1449174891
78.4638361601
76.5638467244
72.0039250309
65.3113402301
77.1316442999
92.6584672454
73.3660812155
77.77851506
84.1371463468
93.62136896
80.7574710032
92.2789391774
84.0269800022
98.9802588916
102.501989538
93.6007417866
91.0892907517
97.1981044334
92.8814259326
104.064911113
97.9253110191
86.4673904584
84.5333450758
98.1402304634
91.0302701362
84.4057493873
77.5596894792
82.9302496463
88.7233132165
81.2664630865
87.7934243002
60.0014282266
75.9414149118
77.5897079834
89.1024117564
76.1173222682
98.0549226497
89.1178257637
84.9523742088
77.2412755543
81.6379078473
92.645155891
87.7783015874
89.1270629263
98.9803296958
81.1614435436
77.2763535259
85.732989585
87.5761282705
59.8933527909
80.1453478796
57.9200216635
65.9871628431
81.8475981468
79.2936064977
85.0058293793
80.1551869383
74.0470750766
35.0
55.3456499435
102.046264302
91.5654040962
76.6929709322
98.2966302393
92.6607888883
97.683600583
91.7896507168
103.642429617
79.5577500216
68.7481876401
74.1986341628
72.1651848768
82.0691511803
64.5483162725
64.8804857594
89.1483280583
49.3406306235
76.3889482932
77.6802860314
78.4068257949
71.0874122913
92.7343783362
64.2245022416
75.5004817405
88.5129927059
90.6296598257
98.0585794487
90.7067270492
94.0789486489
93.6719455136
81.0030237893
82.9958701994
90.2308557269
96.1290486238
76.6550212003
81.3671048184
94.0432444166
95.5278546069
82.6221659716
94.3448123397
85.4199859395
89.5037119053
100.876654105
84.5906264548
97.9495412197
76.8590439032
79.536340636
92.5349726104
56.5138631194
73.3837714974
63.5310329676
111.585894569
99.0417408143
108.853427493
94.3596472276
91.8681988084
79.7468365772
92.0542299454
72.2874145742
60.6305301552
86.9833334198
77.4728124141
91.7089740514
93.264621957
91.8737502991
82.4880228134
82.6570425301
60.9077113477
82.3721479637
75.4032489767
66.4083663389
73.0857840093
55.8139987908
94.6186125839
81.2916947061
100.477664519
95.6564343088
54.0414463629
61.3943783186
82.5212201034
58.8256663451
69.8323344021
91.0580627772
87.6769242735
70.0439670167
83.5149417777
97.9262323219
68.1025376118
89.3172264934
94.5743739771
83.5037637636
84.6347426077
92.6569478567
77.3998441822
88.8396294612
89.6169208586
84.3778342468
88.1326534566
83.6788710051
72.0664291236
84.4387413302
96.3329464967
71.0285051567
74.5976749769
73.0197678565
84.8960624929
63.8264084396
86.2731412137
75.7986438421
63.3033704249
63.7733279589
73.470342736
67.7347619272
101.782149247
89.3833196476
72.3104872973
79.8099662002
89.4751821037
75.3664167315
81.9726899261
89.0531422094
84.4857791948
76.6852778786
81.2018045563
97.2628169753
77.651717696
77.1104153933
74.8961744937
72.2960952688
72.87058373
78.4095475302
76.1577368389
72.1677767256
92.2469586897
86.4564408162
71.325338701
48.9009150973
87.51817984
67.4950036556
65.9551546703
81.1087290411
81.1685123729
77.0044336842
63.3079197002
84.0344585504
71.2637150381
76.1910363405
72.1067317596
68.0091975817
71.2181464932
78.4113115263
73.2378539104
67.5369988663
69.7789477815
60.5923675152
82.2363495694
79.5212189689
78.9759110033
77.2022991418
69.6685657101
91.9021479556
96.6308282355
86.238607006
86.1454912431
86.895300461
92.4395569023
93.6208336867
82.8721526111
79.1267192479
67.2867942322
94.5990435632
75.9188635334
91.9025118192
74.7661102228
87.8717907198
78.7077518342
78.6588190998
66.0757920225
86.0285218561
81.6594093308
85.6727674231
73.2294453396
93.9447428915
86.3306870196
83.0993376082
63.0043378925
71.6986161768
90.1625897517
72.2698404419
68.3078738677
91.8031777363
94.2611901814
74.3565459029
97.0906994419
95.5531214876
85.2497718849
85.2396761916
83.8181645499
86.7734380292
77.1996921491
85.373667896
91.0937400467
94.8000255727
83.4470831652
77.8407814088
100.289876268
76.5127947525
62.3316060537
84.105876516
96.2498871756
76.6169026138
86.1770931608
92.5142226042
85.8000600672
67.2484237069
63.6688775736
92.6442299636
35.0
97.968900849
99.0090161294
90.5083843769
101.345110186
95.3945223175
79.1033148139
98.7240224613
78.9465040845
97.3917491353
64.4481350562
92.0658496751
71.6925957201
92.8303884261
52.0107421296
79.1534538612
53.4230869964
97.5907573871
85.2849076565
75.0707993335
70.3711422003
100.597781247
