LINK_ID,geometry
1220006600,"LINESTRING (127.1020230521188 37.48698934514587, 127.10240704675871 37.48666465013735, 127.10251998065635 37.48656544133773, 127.10277970650355 37.48632194356929, 127.10280229557453 37.48630390375955, 127.10308452186479 37.485979295021906, 127.10309579155073 37.48595225495183, 127.10336669605957 37.48561864532178, 127.10338923511209 37.48556456512379, 127.10363742391617 37.48515889408824, 127.10371639648217 37.48503268366647, 127.10382905187772 37.48473525206259, 127.1039980645235 37.484311629605706, 127.10400933363091 37.484284589441714, 127.10414443722419 37.4838700066721, 127.10429082073125 37.48343739359827, 127.1043133459393 37.483374303134276, 127.10442588363475 37.48299578023513, 127.10454965119531 37.48256318676502, 127.1046734047653 37.48212158306214, 127.10470716005916 37.482004422051226, 127.10478585070298 37.481679989226414, 127.10488698920817 37.4812384052898, 127.10499943257737 37.48079681118856, 127.10510056864727 37.48035522700667, 127.10520170353288 37.47991364270696, 127.10531413043812 37.47946303813539, 127.10541526287673 37.47902145358977, 127.10552769984537 37.478579858829505, 127.10562882984912 37.478138274038656, 127.1057412642498 37.47769667901293, 127.10584239181884 37.477255093976886, 127.10594351820384 37.47681350882303, 127.10605594878623 37.4763719134045, 127.10615707273676 37.475930328005454, 127.10626948799397 37.47547972223832, 127.10637060949823 37.475038136593454, 127.10648303493244 37.4745965406435, 127.10658415400255 37.47415495475351, 127.1066178899601 37.47402878296314, 127.10669657686957 37.4737133585382, 127.1068203033339 37.47327175196557, 127.1069327235008 37.472830155463605, 127.1070564599827 37.472397558669655, 127.10716887746293 37.4719559618817, 127.1072925982758 37.4715143546917, 127.10740501305625 37.47107275761712, 127.10752873103635 37.470631150118145, 127.10765244756682 37.470189542458805, 127.10776485826469 37.469747944949056, 127.10788857196263 37.46930633698077, 127.1080009929236 37.46887374927727, 127.1081247038039 37.46843214100071, 127.10823710911654 37.46799054291851, 127.10834957813127 37.46759399517181, 127.10834951311293 37.46754894469839, 127.10839426099669 37.4672245398123, 127.10840538285694 37.46709838810866, 127.10842761345417 37.46683707459452, 127.10841603627289 37.46664787295153, 127.10841572400544 37.46643163064177, 127.10838147417482 37.46619739923803, 127.10833560871772 37.46574693584291, 127.10828975681305 37.465305482492866, 127.10823258881805 37.46485502934581, 127.1082211293283 37.46474691851077)"
1220005800,"LINESTRING (127.10815265861636 37.46429647563226, 127.10811831977684 37.463999173363476, 127.10809550519832 37.463855032439724, 127.10802703606636 37.463404589417834, 127.10800420888634 37.463251438359976, 127.10796987112258 37.4629541359937, 127.10790141652643 37.462512702930276, 127.10786713128769 37.46225144090765)"
1220031400,"LINESTRING (127.06602391943639 37.515342568948, 127.06600129689765 37.51534258159127, 127.0654695806528 37.51524376710909, 127.06491524332719 37.515144962665524, 127.06436090745957 37.51504615561737, 127.06381788426022 37.514947339853755, 127.063263551294 37.51484852764956, 127.06270921978596 37.51474971284083, 127.06215488973615 37.514650895427614, 127.06160056114467 37.51455207540991, 127.0610575451478 37.51445324694132, 127.06050321945831 37.514354421767855, 127.06019777575696 37.51430051760229)"
1220030800,"LINESTRING (127.0596547634241 37.51420168267731, 127.0591004414365 37.51410285091319, 127.0585461209075 37.51400401654472, 127.05799180183723 37.513905179571985, 127.05744879526505 37.51380633449418, 127.0570076030492 37.51372545790104, 127.05689447909755 37.51370749236602, 127.05634017116188 37.513617657669734, 127.05578586455184 37.51352782036973, 127.0552315592675 37.51343798046604, 127.05467726188186 37.51335714799541, 127.05412295918242 37.513267302884614, 127.0537609697277 37.513213407957174, 127.05356865136918 37.51316844513305, 127.05329714386743 37.51310549767307)"
1220030000,"LINESTRING (127.05275411120488 37.512952570764995, 127.05222238536633 37.51279062631662, 127.05170197890101 37.51263768455637, 127.05144177955582 37.512565717833574, 127.0511702637161 37.512484745398275, 127.05063854461146 37.51232279380221, 127.05010683382557 37.512169849845684, 127.04957512520728 37.512016903490135, 127.04904341286121 37.51185494469582, 127.04886240567653 37.51180095945748, 127.04851170864214 37.51170199354206, 127.04798000659078 37.51154903998943, 127.04744830670717 37.511396084037955, 127.04691660899132 37.51124312568766, 127.04638490786765 37.51108115489724, 127.04585321455141 37.510928191749144, 127.04560433734052 37.5108562077475, 127.04532152340308 37.51077522620238, 127.04480113959855 37.51061324392534, 127.04426945282707 37.51046027363192, 127.04382826813789 37.510334297529525)"
1220029000,"LINESTRING (127.04329658012234 37.51017231280418, 127.0427648995431 37.51001933572315, 127.04236896687159 37.50990234781329, 127.04223322113194 37.50986635624367, 127.04171285531335 37.509713370372204, 127.04118117626565 37.509551376102536, 127.04064950440001 37.509398389478534, 127.04011782988057 37.50923639041131, 127.04008389400464 37.50922739188545, 127.0395861624154 37.50908339899046, 127.0390544971186 37.50893040517138, 127.03852283399016 37.50877740895412, 127.03846627332517 37.508759407291734)"
1220028200,"LINESTRING (127.03793460804856 37.508597398375024, 127.03741425530045 37.50843538347781, 127.03688259459213 37.50827336981467, 127.0368034098671 37.50824636436809, 127.0363509361802 37.50811135375292, 127.03581928006467 37.507949335292636, 127.03528763048685 37.50779632448144, 127.034767289012 37.50763429789609, 127.0342356438124 37.50748128233976, 127.03385104790797 37.50736426253629)"
1220027200,"LINESTRING (127.03331941049545 37.50722025289607, 127.03278777118318 37.507067230809696, 127.03264072122606 37.50702222128404, 127.032256130163 37.50690519627634, 127.03172449525235 37.506752169394304, 127.0312041687162 37.50659012707767, 127.03067253449791 37.50642808540091, 127.03057073410442 37.50640108163717, 127.03014090257642 37.50626604132602, 127.02960927651029 37.506113004903746, 127.02915682863906 37.50597796667138, 127.02907764911859 37.505950956033026, 127.02855733728977 37.505797912081945, 127.02802571777177 37.50564486851801, 127.02749409711869 37.50548281250491, 127.02696248200297 37.50532976414603, 127.02686068120735 37.505293747126686, 127.02643086588004 37.505167703337484, 127.0259105617702 37.505005637650974, 127.02537895021707 37.50484357209779, 127.02484734096113 37.504681504146895, 127.02446277405772 37.50456445371023)"
1220028300,"LINESTRING (127.03442789049137 37.50742716616854, 127.03495953569885 37.50758018086101, 127.03549118734063 37.50774220320332, 127.03602283694926 37.50789521309975, 127.0365431829448 37.508057234144815, 127.03684860196395 37.50814723974849, 127.03707483693145 37.50821023929594, 127.03760649760667 37.50837225209556, 127.0381268549138 37.50854327619388, 127.03851146353135 37.50866028204563)"
1220029100,"LINESTRING (127.03904312580569 37.50881327831758, 127.03957479024841 37.50896627219137, 127.04010645685945 37.509119263666946, 127.04012908235279 37.509128266029435, 127.04063813052336 37.509281262789074, 127.04116980153489 37.50943424946782, 127.04169016932035 37.50959624778487, 127.04222184470918 37.50974922971754, 127.04241415260319 37.509803221096014, 127.04275352226614 37.5099022092518, 127.04328520199122 37.51005518638761, 127.04381688388438 37.510208161124936, 127.04387344692535 37.51022616021938)"
1220030100,"LINESTRING (127.04440513656697 37.51038814234564, 127.04493682310293 37.51054111203034, 127.04546851727228 37.51070308935848, 127.04564951936604 37.51075707981104, 127.04600020820806 37.51085605424563, 127.0465319013117 37.51100901673407, 127.04706359658319 37.511161976823786, 127.04759529974366 37.51132394455557, 127.04812699941463 37.5114768998474, 127.04865870125333 37.5116298527404, 127.04890758396 37.51170183029329, 127.04919040525968 37.51178280323448, 127.0497221114337 37.51193575132965, 127.0502425150334 37.51209771187676, 127.05077422558355 37.512250655224584, 127.05130593830121 37.51240359617335, 127.05148694869733 37.512457577659305, 127.05183765941781 37.51256554476139, 127.05236937653439 37.51271848091164, 127.05290110217771 37.512880424700434, 127.05333100614853 37.513006371945934)"
1220030900,"LINESTRING (127.05379482497696 37.51310527206208, 127.05387400799295 37.513114246013316, 127.05442830926326 37.51320409229584, 127.05498261185937 37.51329393597473, 127.05553691578127 37.513383777049974, 127.05609122102885 37.51347361552155, 127.05664552079244 37.513554441353314, 127.05703014283253 37.513617326550175, 127.05719982862462 37.51364427461768, 127.05775415166825 37.5137521253496, 127.05830846929436 37.51385096344143, 127.05886278837916 37.513949798928955, 127.05940579784715 37.51404863750151, 127.05996011983443 37.514147467833524, 127.06023162944662 37.51420138992425)"
1220031500,"LINESTRING (127.0607859536476 37.51430021637615, 127.06134027930705 37.51439904022368, 127.06188329528209 37.514497867393395, 127.06243762384344 37.514596686085135, 127.06299195386309 37.514695502172394, 127.06354628534093 37.51479431565516, 127.06408930707494 37.51489313267133, 127.06464364145421 37.51499194099811, 127.06519797729153 37.51509074672028, 127.06575231458682 37.515189549837864, 127.06606907714068 37.51524343329794, 127.06629535004909 37.515297366731886, 127.06660082619732 37.51537828520732)"
1220031700,"LINESTRING (127.06715512709134 37.51543203157536, 127.06757368516512 37.515476843041384, 127.06770942877644 37.51548577534086, 127.06827505075945 37.51554851999714, 127.0685465466795 37.515575392858345, 127.06882935410121 37.5156022585043, 127.06939496954976 37.51565598776384, 127.06985878389023 37.51570977456755)"
1220037400,"LINESTRING (127.06595562363583 37.51485606512692, 127.0658873604102 37.51440560135847, 127.06581910592172 37.5139641475493, 127.06575084433692 37.51351368363221, 127.0656712805457 37.51307223596498, 127.06561441829191 37.51272087600563, 127.06561433152837 37.51262176561009, 127.06560284717358 37.51242355109654, 127.06564794844142 37.512261345303756, 127.06567049900232 37.512180242399296, 127.06581715162275 37.51173866874476, 127.06595249978787 37.51130611123053, 127.06609914904392 37.51086453716358, 127.06624580453862 37.51043197292239, 127.06638114788124 37.50999941482568, 127.06642627795122 37.50987324883246)"
1220003800,"LINESTRING (127.06324657117113 37.52153398049315, 127.0633595636945 37.52138074947336, 127.06339344687774 37.521317661101726, 127.06365337424124 37.521020190398346, 127.06367598318134 37.52100215815611, 127.06406031809205 37.52067758932105, 127.0644559616994 37.52035301304785, 127.06484028990234 37.520028441645195, 127.06494201960638 37.519938285462125, 127.06520196740023 37.51967685139273, 127.06543930534912 37.51943344932944, 127.06552969013438 37.51930725879608, 127.06575566657942 37.519009802202014, 127.0658121465625 37.51891967043774, 127.06603801749614 37.518505082936564, 127.06615095202679 37.51829778901394, 127.06624126256513 37.51809050766667, 127.06636539585182 37.51775706678975, 127.06638793131681 37.51765794376677, 127.06648933617682 37.51720738507583, 127.06652314285878 37.51706320550482, 127.06656812485947 37.516765849046315, 127.06663559318872 37.51631530928382, 127.0667030687302 37.515873779479996, 127.06677053545316 37.51542323957378, 127.06683800136896 37.51497269959535, 127.06691678566771 37.514531163170034, 127.06698424990935 37.51408062304148, 127.06701795755754 37.51382832284838, 127.06705172140461 37.51363909287494, 127.06711918404017 37.51318855260266, 127.06719795674476 37.51273800582396, 127.06726542578433 37.51229647543713, 127.06733288593897 37.51184593494256, 127.06741166406339 37.51140439795888, 127.06743417192918 37.51127824451941, 127.06747912254421 37.510953857314206, 127.06754658021823 37.51050331659736, 127.06762535568473 37.51006177937314, 127.06767032101868 37.50975541210985, 127.0676928116851 37.50961123850621, 127.0677602668787 37.50916069756709, 127.06781641914861 37.50871917309135, 127.06786139106116 37.508421815729136, 127.0678951830062 37.508268625514624, 127.06797395409095 37.50782708789478, 127.06805271607254 37.507376540146645, 127.06813148530003 37.506935002356755, 127.06821024540578 37.506484454437214, 127.06828901277615 37.50604291647725, 127.0683002980162 37.50601587980159, 127.06837908080377 37.50559236184007, 127.06842405685087 37.5053040141566, 127.06846915598143 37.505150817147765, 127.06857063865381 37.50481738636032, 127.06862709633539 37.50471824299921, 127.06880771195397 37.50434872577339, 127.06883028981524 37.50430366235525, 127.06902223786754 37.50396116833314, 127.0690674096724 37.503889061502335, 127.06928200786301 37.50358259400603, 127.06934978982311 37.50350146374573, 127.06967742149627 37.50313185871681, 127.06970002359678 37.50311382527355, 127.07006163046893 37.502798259436446, 127.070185940826 37.502699075035544, 127.07047979787639 37.50250067885604, 127.07087537745987 37.50223915056027, 127.07092059758006 37.50222110330852, 127.07132751768343 37.501995606904295, 127.07139534747168 37.501968535759836, 127.071904073641 37.501770005958306, 127.07214147190669 37.501670750595395, 127.07242413241188 37.50159849718402, 127.0728876779932 37.50146306122733, 127.07295551550177 37.50144499923742, 127.07349824971871 37.50133654212222, 127.07405229149954 37.50122807542442, 127.0745950135885 37.501110603217754, 127.07514905210519 37.50100213137545, 127.0755334799373 37.50092079567778, 127.07569177083253 37.500884654129166, 127.0762458152465 37.50078518719454, 127.07678853990402 37.50067671496095, 127.07734257202475 37.500568232830084, 127.07788530287569 37.50046876560949)"
1220002500,"LINESTRING (127.07842801343504 37.50035127579089, 127.07862021927664 37.50030609773648, 127.07897071280068 37.500224773426325, 127.07941164872025 37.5001163571361, 127.07951339122292 37.500080248463114, 127.08003342081699 37.49990870617362, 127.08055344802831 37.49973716159267, 127.08107347285683 37.499565614720325, 127.08159349530256 37.49939406555661, 127.08212482419867 37.499222506240386, 127.08264484185266 37.499050952444335, 127.08316485712373 37.49887939635705, 127.08340225133975 37.49879813845105)"
1220001700,"LINESTRING (127.08392226311967 37.498626579026556, 127.08444226237094 37.49844600725714, 127.08496226932249 37.498274443250295, 127.08548226362048 37.498093866898294, 127.0860022554106 37.49791328825503, 127.08652225508817 37.49774171737491, 127.08704224192483 37.49756113414932, 127.08742658663006 37.49743470946582, 127.08756223677376 37.49738955868729, 127.08808221865694 37.497208970879576, 127.08860220867709 37.49703739083579, 127.08912218560661 37.496856798446125, 127.08964217079789 37.496685213820754, 127.09016214277369 37.496504616849336, 127.09068211224138 37.49632401758699, 127.09102123282324 37.49621563602239, 127.0912020901579 37.49615242608951, 127.0917220656911 37.49598083230152, 127.09224202775911 37.495800226167056, 127.0927733067512 37.49562861891814, 127.0932932750457 37.495457018208945, 127.0938132409567 37.49528541520937, 127.09384715439026 37.495276378208544, 127.09433319315151 37.495104799863014, 127.09485315423309 37.49493319228274, 127.09537310147361 37.494752572355466, 127.09557656789175 37.49468933745953, 127.09589305772569 37.49458096019463, 127.09641301159414 37.49440934574367, 127.09694427115593 37.49423771972379, 127.09736249455717 37.494102224789906, 127.09746422023103 37.49406610064293, 127.09796150380018 37.49385845779786, 127.0984700926005 37.49365080343142, 127.09896737062451 37.49344315634559, 127.09913690660795 37.4933799437267, 127.0994646219949 37.493217487047225, 127.09993924258828 37.492982824727044, 127.10042516806041 37.492748150883386, 127.10070768287733 37.49261275936236, 127.10091109048899 37.49251347503614, 127.1013970220541 37.49228780724426, 127.1018829384538 37.49205312739023, 127.1023688641066 37.49182745559207, 127.10262876888562 37.491701089119594, 127.10284346680123 37.4915927815754, 127.10331804170254 37.49134008552761, 127.10332934934048 37.49134007563828, 127.10376997327518 37.4910693873134, 127.10376996081055 37.49106037725329)"
1230001500,"LINESTRING (127.10417660879344 37.4907536769528, 127.10424439148154 37.49070856680591, 127.1045832408886 37.490437965180845, 127.10467360031762 37.49036580458188, 127.10494460192983 37.490095261999365, 127.1053059596703 37.489752557697706, 127.10539629226004 37.48966237641637, 127.10562204666662 37.48938286253368, 127.10593811782566 37.48900415644294, 127.10600583421268 37.4889139949625, 127.10623155858147 37.48861645976029, 127.10653631627063 37.48823776219602, 127.10682976377373 37.487859074050675, 127.10713450250479 37.48747136483949, 127.1074279439963 37.48709267516849, 127.10773267652871 37.486704964373615, 127.10802611200891 37.48632627317706, 127.10819540336142 37.48610987639236, 127.10833085135303 37.48594757086525, 127.10863557457698 37.485559857680826, 127.10892900102976 37.485181164182436, 127.10921117033388 37.4848385206597, 127.10923373117375 37.484802459482744, 127.10954976483748 37.48442374349454, 127.10986580850691 37.48405403671076, 127.10987707545976 37.484026995989325, 127.11023843442406 37.48372031660807, 127.1103400603036 37.483630120925525, 127.11066764236755 37.483422582657575, 127.11081447973385 37.48332333412407, 127.11114215256919 37.48317886502442, 127.11128904228595 37.48311565617908, 127.11166199242699 37.483007183308715, 127.11180890822104 37.482961993956756, 127.11220450997553 37.48288052818304, 127.11243056966255 37.48283526287063, 127.11274705276442 37.48277189070677, 127.11321046328523 37.48267233667084, 127.11328956676832 37.482645230599516, 127.11382071795963 37.48248253861315, 127.11382071795963 37.48248253861315, 127.11430654566378 37.48225681750765, 127.11441953961462 37.48221165771872, 127.11475838284954 37.48198607699671, 127.11490521198546 37.48188682336863, 127.11514228289366 37.48165233038195, 127.11525517855392 37.48154409929343, 127.115446981213 37.48128261957736, 127.11572903661698 37.480894909975085, 127.11602238117928 37.48049817850483, 127.1163044306688 37.48011046748729, 127.11658647724734 37.479722755775896, 127.11681210399907 37.47940717986282, 127.11686852091489 37.47933504337064, 127.11715056167162 37.47894733027154, 127.11744389112336 37.478550595166574, 127.11772592596635 37.47816288065253, 127.11800795789874 37.47777516544476, 127.11828998692056 37.477387449543265, 127.11858331850296 37.47699972160243, 127.11886534164533 37.47661200428673, 127.1191473618774 37.47622428627739, 127.11942936486146 37.47582755749587, 127.11972268447504 37.4754398266446, 127.12000469588432 37.47505210652717, 127.12028670438357 37.47466438571623, 127.12028670438357 37.47466438571623, 127.12056870997287 37.4742766642118, 127.12086201765382 37.47388893045105, 127.12114401736488 37.473501207532856, 127.12142599959024 37.47310447383919, 127.12171929827288 37.47271673788915, 127.12200128916278 37.47232901286348, 127.12228327714315 37.47194128714448, 127.12256526221408 37.47155356073222, 127.12261039250666 37.47149945331598, 127.12284722963011 37.4711568235421, 127.12312920884874 37.470769095742845, 127.12341118515816 37.47038136725039, 127.12346757414312 37.47030021743445, 127.12368183929964 37.469984639811365, 127.123941186232 37.469587923588215, 127.12400886350592 37.46949775156103)"
1230001600,"LINESTRING (127.12385134602256 37.46994842186328, 127.12359199737476 37.47034513786806, 127.12358070774118 37.470354159776754, 127.12331002213604 37.47073286679247, 127.12302805875535 37.47112960510827, 127.12275738230808 37.47151732090219, 127.12272352730086 37.47155339646587, 127.12246409366436 37.47190505949002, 127.12218210675474 37.47229278564102, 127.12190011693565 37.47268051109869, 127.12160683392698 37.473077257580115, 127.12132483819649 37.47346498162374, 127.1210428395563 37.47385270497398, 127.12076083800628 37.47424042763081, 127.12046752843332 37.47462816112058, 127.12039984229074 37.474718331056565, 127.12018552100496 37.47501588236362, 127.11990351066657 37.475403602913154, 127.11962151177885 37.47580033284773, 127.11932819023802 37.47618806342748, 127.11904617107695 37.476575781868945, 127.11876414900553 37.47696349961682, 127.11848212402373 37.47735121667105, 127.11818879054887 37.477738944340786, 127.11790675968754 37.47812665998075, 127.11762474003798 37.478523385002056, 127.11733139756213 37.47891111048148, 127.11704935787648 37.47929882401279, 127.11693655241943 37.47946111729013, 127.11676731528001 37.479686536850295, 127.11648526977261 37.48007424899396, 127.11620322135423 37.48046196044375, 127.11590987789027 37.48085869236358, 127.11562782355747 37.48124640239816, 127.11536832324241 37.481598049377254, 127.11534576631345 37.481634111738785, 127.11500707834335 37.48195880493111, 127.11498449351832 37.481976847080716, 127.11454399097828 37.482265597635525, 127.1144988209099 37.48230168175211, 127.11405817763037 37.482500329786085, 127.11388870618782 37.48258158401391, 127.11354968038911 37.4826900313191, 127.11324454545165 37.48278042500576, 127.1130184864248 37.482825691874915, 127.11246465078071 37.482943351429235, 127.11246465078071 37.482943351429235, 127.11192210634047 37.48305198760824, 127.11185429489045 37.483070071990454, 127.11137961382263 37.48319666157607, 127.11134572134144 37.483214713686216, 127.11089375788794 37.483413360564626, 127.11089375788794 37.483413360564626, 127.11045323114708 37.48370209583654, 127.1104419379255 37.48371111647527, 127.11006928652485 37.4840268170808, 127.10999023325137 37.484089961269795, 127.10974193738473 37.48439653491132, 127.10942589166558 37.484766241345525, 127.10932431566502 37.484892476500306, 127.10912117574401 37.48515395660898, 127.10881644360789 37.48553266099893, 127.10851170839815 37.485911364583416, 127.10830856289155 37.486172843258494, 127.1082182769897 37.4862900570063, 127.10791354864998 37.48667776907441, 127.10762011123042 37.48705645997184, 127.10731537669223 37.48744417045638, 127.10702193326127 37.48782285982821, 127.10671717970702 37.48820155866541, 127.10642374308165 37.48858925657517, 127.1061189833998 37.48896795382952, 127.10611899614561 37.48897696389215, 127.10581422064367 37.48934665027812, 127.10550945481317 37.489725345920924, 127.10550945481317 37.489725345920924, 127.10514811076435 37.490077060906195, 127.10478675074187 37.49041976470966, 127.10477546841338 37.49043779485985, 127.1043914396889 37.49074447725117, 127.10433496461165 37.49078957749659, 127.10398479263597 37.491051178290206, 127.10386053385483 37.49114138830299)"
1220001800,"LINESTRING (127.10340862701936 37.491430106979806, 127.10339731936787 37.49143011687675, 127.10293403949076 37.49167379332861, 127.10269673840112 37.49179113075637, 127.10245943656834 37.49190846770625, 127.10197352291395 37.49214314993317, 127.10148759402496 37.492368820097894, 127.10100166220892 37.49259448825958, 127.10077565091788 37.49270280209262, 127.10051573954031 37.49282916447647, 127.10002981382814 37.49306383868979, 127.0995552049662 37.4933075114288, 127.09920487346216 37.493469987350664, 127.09905795327299 37.49353318110545, 127.09856066306426 37.493731818512416, 127.09805207396671 37.49393947326632, 127.09755479011251 37.4941471164902, 127.09741916357295 37.49420128880816, 127.09703485234128 37.49432774602479, 127.096514900467 37.49449936321222, 127.09598363806641 37.49467098729757, 127.09563323499579 37.49478840232727, 127.09546368139881 37.49484259985502, 127.09494372234757 37.495014210122264, 127.09442377225643 37.495194828155626, 127.09390380837567 37.49536643384224, 127.09389251140739 37.49537545288647, 127.09338385333028 37.495547047294615, 127.09286388462012 37.495718648400434, 127.0923439135265 37.49589024721584, 127.09181263169575 37.49606185252986, 127.09129266677716 37.496242456770155, 127.0910778950722 37.49631470305597, 127.09077268844489 37.49641404866422, 127.09025271857234 37.49659464832299, 127.089732735411 37.49676623563574, 127.08921276058464 37.49694683071281, 127.08869277259431 37.49711841344407, 127.08817279281425 37.497299003939276, 127.08765279999508 37.49747058208886, 127.08748324505828 37.49753377820793, 127.0871328152614 37.49765116800203, 127.08661282801972 37.497831751624034, 127.08609282792625 37.49800332290072, 127.08557283573113 37.49818390194042, 127.08505283080909 37.49835546863501, 127.08453283366062 37.49853604309223, 127.08401282391009 37.49870760520456, 127.08349282180836 37.498888175079124, 127.08344759670499 37.49889721709439)"
1220003000,"LINESTRING (127.08292758195958 37.49906877442513, 127.08240756483126 37.499240329464634, 127.08188754532003 37.4994118822129, 127.08136753320264 37.49959244272263, 127.080836199948 37.49976399862712, 127.08031617319982 37.49993554445144, 127.07979614406884 37.50010708798431, 127.07945698961595 37.500215437294266, 127.07926478451326 37.50026061671002, 127.07872209484594 37.500396130476645, 127.07865425968072 37.50041419577864, 127.07817938442525 37.50051362164523, 127.07795326004411 37.5005678314265, 127.07791933293224 37.50056785380953, 127.077636662971 37.5006221002681, 127.0770826308803 37.50073058377721, 127.07652859718222 37.50083906468773, 127.0759858618414 37.50093852567393, 127.07556750709338 37.50101988455088, 127.07543182501182 37.50104700144023, 127.07488910470056 37.50116447749075, 127.07433506460663 37.50127294811259, 127.07379234093378 37.501390419123446, 127.07324960675463 37.50149887758879, 127.07292171066388 37.50157116090842, 127.07270688847494 37.50162535366331, 127.0721868041439 37.50176983352706, 127.07217550359672 37.50177885048867, 127.07166678669988 37.50198639150929, 127.07139546758116 37.50209467647577, 127.07118070265976 37.50221193680971, 127.07096593706632 37.50232919675154, 127.07072858615282 37.50248251004844, 127.07028778419682 37.50276208486934, 127.07027649171665 37.50278011169837, 127.06990357641666 37.5030956848861, 127.06981317655672 37.50317682883846, 127.06956462818101 37.50345628715448, 127.06939515284103 37.50363658791692, 127.06925962192113 37.503834888641435, 127.06914669279008 37.50401515586945, 127.06901118541008 37.504240486442235, 127.06893215079822 37.50438469343567, 127.06879668344561 37.50465507398783, 127.06870638784898 37.50485334769132, 127.06862743448161 37.50508765493773, 127.06855979037853 37.505321955559, 127.06852605052357 37.50552920631588, 127.06844728508452 37.50597074447048, 127.06843603280353 37.5060338213428, 127.06835721701584 37.50642129913079, 127.06827844965315 37.50686283710787, 127.06819968956337 37.50731338504393, 127.06812092034355 37.50775492285096, 127.0680421583779 37.50820547061562, 127.0679971301014 37.50843975776316, 127.06796338730082 37.50864700825258, 127.0679072441122 37.509097542843705, 127.06783978985838 37.50954808387067, 127.06780606242893 37.509773354357066)"
1220003900,"LINESTRING (127.06773859882271 37.51021488523643, 127.06765983199678 37.51066543256287, 127.06759237485922 37.51111597333148, 127.06755860538324 37.51129619350036, 127.06752490879784 37.51155750399061, 127.06744613928872 37.5120080510745, 127.06737867157089 37.512449581584875, 127.06731121115374 37.5129001220597, 127.06723243896118 37.513350668901026, 127.06716496878776 37.51379219919113, 127.06715370619048 37.51384626582588, 127.06709750588965 37.51424273944366, 127.06703003412615 37.51468426959137, 127.06695125838415 37.51513481611221, 127.06688379300485 37.51558535614243, 127.06681631878536 37.516026886069824, 127.0667488517998 37.5164774259563, 127.06668138400703 37.51692796577058, 127.0666588972349 37.51708114903563, 127.06659128424766 37.517369508240904, 127.06648984780554 37.517784026894795, 127.0664898717885 37.51781105697868, 127.06632057991274 37.51824363369889, 127.06628672449148 37.518333753021096, 127.06610602309892 37.51865821542606, 127.06588014416005 37.519063793020464, 127.0658801520814 37.51907280304659, 127.06557506376241 37.519451394094915, 127.065541167497 37.519496463058836, 127.06523602083323 37.51981198303216, 127.06504388984467 37.52001030963959, 127.06487433504319 37.52015456335666, 127.06447869429675 37.520479141039594, 127.06409436992406 37.520812721268165, 127.06376654918492 37.521083199543604, 127.06371003446877 37.521137290207086, 127.06350662205287 37.52138067049267, 127.06340492678623 37.52151587553504, 127.06335973131192 37.521578969976886, 127.06322419004911 37.521822313329615)"
1220005100,"LINESTRING (127.06308869342617 37.52211971664952, 127.0630548627021 37.52224587507843, 127.06300980288195 37.52247114976718, 127.06298736755208 37.5226964123667, 127.06297613847713 37.522795528630276, 127.06299902085117 37.52310185726831, 127.06301037117962 37.52314690133582, 127.06307849619492 37.52344419577043, 127.06314648506144 37.52357930979765, 127.06333915579395 37.524002677729925, 127.06353182870701 37.524426045315494, 127.06371319109554 37.52484941865761, 127.06390586830594 37.52527278556819, 127.06405320392315 37.525588056485624, 127.06409854769704 37.52569615213201, 127.06430254216566 37.52611951219023, 127.06449522598227 37.52654287804194, 127.0646992250043 37.52696623734992, 127.06489191324673 37.52738960248948, 127.06499391083736 37.527596776809816, 127.06509590899292 37.52780395103425, 127.06529991485289 37.528227309207615, 127.06549260974309 37.52865067327027, 127.06569662015718 37.52907403069325, 127.06588931947383 37.5294973940436, 127.0659573268513 37.52964151631386, 127.06603672737363 37.529875732312135, 127.06604808850527 37.52992978604272, 127.06619545028586 37.530254064030224, 127.06624079201633 37.53035314875411, 127.06644480331587 37.530767494745724, 127.0666375112306 37.53119085674537, 127.06679619176225 37.531515127524685)"
1210020000,"LINESTRING (127.0294231492923 37.492940341247625, 127.02893685066411 37.49278729013871, 127.0289029235728 37.49277828837179, 127.02837139225258 37.492616235915904, 127.02791902805001 37.49248119259902, 127.02783986322785 37.492454181063195, 127.02730833977894 37.49230113388572, 127.02678812305696 37.49213907167634, 127.02656194201938 37.492067042160905)"
1220034000,"LINESTRING (127.04749009486534 37.52379387340214, 127.04771608187966 37.5233793211966, 127.0479420663952 37.52296476853123, 127.04816804841201 37.52255021540602, 127.0483940337497 37.52214467184518, 127.04862001079643 37.52173011780098, 127.04877819441565 37.5214417317015, 127.04884598534467 37.521315563297, 127.04907195739446 37.52090100833326, 127.04928661489677 37.52048645763078, 127.0495125820126 37.5200719017692, 127.04958037046784 37.51994573291561, 127.04972723470625 37.519657350211006, 127.04994188502705 37.519242798235254, 127.05015652694429 37.51881923581294)"
